tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
"D — Priority county, needs phone research",RML AIR CONDITIONING & HEATING INC,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Pinellas Park,33782,"6154 105Th A 105Th Ave., Pinellas Park, FL, 33782",,,,,,CAC,CAC1814803,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RMR AIR CONDITIONING, LLC.",HVAC,Independent / Likely Family-Owned (unverified),Pasco,Zephyrhills,33542,"5531  6Th Street, Zephyrhills, FL, 33542",,,,,,CAC,CAC1820429,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RMZ ENTERPRISES AIR CONDITIONING DIVISION, INC",HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Loxahatchee,33470,"16107 89Th Place North, Loxahatchee, FL, 33470",,,,,,CAC,CAC1820481,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RN ENGINEERING, INSPECTION & CONSTRUCTION, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Broward,Coral Springs,33065,"9758 W. Sample Road, Coral Springs, FL, 33065",,,,,,CFC,CFC1432251,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RNC A/C & HEATING INC,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Boca Raton,33432,"295 Sw 2Nd St, Boca Raton, FL, 33432",,,,,,CAC,CAC050392,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RND MECHANICAL CONTRACTOR INC,Mechanical,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33155,"7141 Sw 23 St, Miami, FL, 33155",,,,,,CMC,CMC1250429,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RNL PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33612,"12908 N Howard Ave, Tampa, FL, 33612",,,,,,CFC,CFC1430431,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","ROBERT BREAUX, LLC",HVAC,Independent / Likely Family-Owned (unverified),Orange,Maitland,32751,"751 Arapaho Trail, Maitland, FL, 32751",,,,,,CAC,CAC1817691,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","ROBERT CLEMONS A/C, LLC",HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Riverview,33569,"11501 Winn Rd, Riverview, FL, 33569",,,,,,CAC,CAC1817757,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","ROBERT L. CAUSEY ROOFING, INC.",Mechanical,Independent / Likely Family-Owned (unverified),Palm Beach,Jupiter,33478,"12050 170 Road North, Jupiter, FL, 33478",,,,,,CMC,CMC1250658,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERT MCGOWAN AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Lake Worth,33463-8164,"4827 Palm Way, Lake Worth, FL, 33463-8164",,,,,,CAC,CAC057406,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","ROBERT R. MCGILL AIR CONDITIONING, INC.",HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Hypoluxo,33462,"154 Neptune Drive, Hypoluxo, FL, 33462",,,,,,CAC,CAC1813663; CAC1817204,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",ROBERT S BARUSCH A/C INC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33143,"73rd AVE SW 73RD AVE 8395 SW 73RD AVE #501, Miami, FL, 33143",,,,,,CAC,CAC011786,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERT S. FROST AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,West Palm Beach,33412,"12332 Keylime Blvd, West Palm Beach, FL, 33412",,,,,,CAC,CAC1818546,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERT STADLER PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Cooper City,33328,"5665 S W 87Th Ave, Cooper City, FL, 33328",,,,,,CFC,CFC029703,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERT'S AIR & HEATING INC,HVAC,Independent / Likely Family-Owned (unverified),St. Lucie,Fort Pierce,34987,"5895 Whipoorwill Lane, Fort Pierce, FL, 34987",,,,,,CAC,CAC1814426,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERT'S COLD CONTROL,HVAC,Independent / Likely Family-Owned (unverified),Martin,Stuart,34996,"133 Se Sailfish Lane, Stuart, FL, 34996",,,,,,CAC,CAC1821680,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERT'S PLUMBING SERVICE CORP.,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33015,"7735 Nw 182Nd Terrace, Hialeah, FL, 33015",,,,,,CFC,CFC1432138,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERTS & ANDERSON INC,HVAC,Independent / Likely Family-Owned (unverified),Pasco,Land O Lakes,34639,"3753 Biscay Place, Land O Lakes, FL, 34639",,,,,,CAC,CAC043981,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBERTS MECHANICAL INCORPORATED,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32817,"10151 University Boulevard #116, Orlando, FL, 32817",,,,,,CAC,CAC1815016,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROBSON INDUSTRIAL GROUP LLC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33183,"7572 Sw 117 Ave, Miami, FL, 33183",,,,,,"CFC, CMC",CFC1434734; CMC1251889,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",ROCCOS WATER WORKS LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33901,"2345 Jeffcott St, Fort Myers, FL, 33901",,,,,,CFC,CFC1431990,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROCK AIR SERVICES LLC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32832,"14407 Sheba Road, Orlando, FL, 32832",,,,,,CAC,CAC1823656,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","ROCK EAGLE HEATING & AIR, LLC",HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32829,"9870 Worthington Ridge Rd, Orlando, FL, 32829",,,,,,CAC,CAC1819080,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROCKET AIR LLC,HVAC,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32244,"6565 Lacey Court, Jacksonville, FL, 32244",,,,,,CAC,CAC1821082,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROCKET HVACR INC.,Mechanical,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami Gardens,33054,"2770 Nw 164Th St, Miami Gardens, FL, 33054",,,,,,CMC,CMC1251543,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROCKET PLUMBING CORP,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33165,"11325 Sw 46 Street, Miami, FL, 33165",,,,,,CFC,CFC1428827,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROCKET SERVICE PROS LLC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34953,"1980 Sw Americana Street, Port St Lucie, FL, 34953",,,,,,CFC,CFC1432747,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROCKET SERVICES,Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,Seminole,33772,"8751 118 Way, Seminole, FL, 33772",,,,,,CFC,CFC1434073,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROCKY HVAC FL LLC,HVAC,Independent / Likely Family-Owned (unverified),St. Lucie,Port Saint Lucie,34952,"1871 Se N Buttonwood Dr, Port Saint Lucie, FL, 34952",,,,,,CAC,CAC058660,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RODAIRE CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Lee,Lehigh Acres,33971,"2612 10Th St W, Lehigh Acres, FL, 33971",,,,,,CAC,CAC1821462,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RODBERG CONSTRUCTION INC,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Palm Beach Gardens,33418,"4500 Pga Blvd Suite 302, Palm Beach Gardens, FL, 33418",,,,,,CFC,CFC042977,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RODBERG PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Lake Worth,33460,"1752 22Nd Ave N, Lake Worth, FL, 33460",,,,,,CFC,CFC1429854,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RODEX AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33131,"201 Se 2Nd Ave Apt 1902, Miami, FL, 33131",,,,,,CAC,CAC1821393,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RODRIGUEZ PROFESSIONAL CONSTRUCTION CORP,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33155,"3201 Sw 79Th Ct, Miami, FL, 33155",,,,,,"CFC, CMC",CFC1432512; CMC1251299,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",ROE AIR CONDITIONING & HEATING LLC,HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Clearwater,33759,"316 North Bayshore Boulevard #203, Clearwater, FL, 33759",,,,,,CAC,CAC1822014,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROEHM AIR CONDITIONING INC,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Delray Beach,33483,"2300 N Old Dixie Hwy, Delray Beach, FL, 33483",,,,,,CAC,CAC058277,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","ROFER CONSTRUCTION SERVICES, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Doral,33178,"5210 Nw 109Th Avenue Apt 3, Doral, FL, 33178",,,,,,CFC,CFC1429668,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROGER GAJAFSKY INCORPORATED,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33155,"6386 Sw 42Nd Street, Miami, FL, 33155",,,,,,CFC,CFC056456,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",ROH MECHANICAL LLC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Manatee,Bradenton,34212,"2006 154Th Street East, Bradenton, FL, 34212",,,,,,"CAC, CFC",CAC1820488; CFC1432063,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",ROHAN'S PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Seffner,33584,"3112  Apricot Street, Seffner, FL, 33584",,,,,,CFC,CFC1430201,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","ROJAS & SONS BUILDING SERVICES, INC.",HVAC,Family-Owned,Pinellas,Dunedin,34697,"P.O. Box 32, Dunedin, FL, 34697",,,,,,CAC,CAC1818925,new,,,,,Pattern match,Name/marketing indicates family ownership,1
"D — Priority county, needs phone research",ROJAS AIR SYSTEMS LLC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Medley,33166,"7659  Nw 69Th Ave, Medley, FL, 33166",,,,,,CAC,CAC1824358,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
